name,email,place_id
Co-op Food - Egremont - Main Street,david.collingwood@coop.co.uk,ChIJFYARA5IzY0gRMPg0Mm4mgvg
Together We CIC- Egremont Centre,info@togetherwe.uk,ChIJz-utOQ4sY0gRwrNwf4_eS2Y
Cohens Chemist,harjote.singh@cohenschemist.co.uk,ChIJ62URCZIzY0gR_DDUB9wqrDk
Etched by Briony,brionytubman@gmail.com,ChIJq1RGt28xY0gRRkp4m7_7ep0
DB Skin/Therapy,alex@linktr.ee,ChIJe-UQlXAxY0gRQoJKSpq49M8
Abbie Farish Beauty Therapy,abbiefarish@hotmail.com,ChIJ0-m5Q5UzY0gRbSka8ivlyv0
The Salon,anthonywilliamsmyth@yahoo.co.uk,ChIJKzIEipikfEgR624HpToDGj0
Healing Sounds,soundbathsession@gmail.com,ChIJH0SgpkMtY0gRj_2ivksBkIA
"The Manor Inn, St Bees",info@pooleybridgeinn.co.uk,ChIJVdnHlmoxY0gR840gSoHY9Xs
"St Bees Priory, Church",safeguarding@stbeespriory.org.uk,ChIJg6pj5hQxY0gR5eXF_TfHxWk
Parton Beach,johnsmith@thebeachguide.co.uk,ChIJq6qqagkuY0gRbT48hlBJGhY
Bodycare,enquiries@bodycareonline.co.uk,ChIJV8AIreUxY0gRXorxrUjGfwk
Holistic Beauty Lounge & Academy,holisticbeautylounge@outlook.com,ChIJB-U4yzgRfUgRQbZyUujT4fs
Headways Unisex Hair Studio,info@hairdresserscarlisle.co.uk,ChIJj_N6Nx8afUgRe71OUJtMcgw
Opal Lounge,enquiries@silverladyweddingcars.co.uk,ChIJ4diNxiYafUgR07lf5t1GAWU
The Fragrance Shop,k.menzie@thefragranceshop.co.uk,ChIJRUbSLSQafUgR4mPE6F1diLE
Immortal Art Studio,contact@immortalartstudio.com,ChIJyY-BBicafUgRjCVC-kB657Q
Capital Hair & Beauty,melissa.mitchell@capitalhairandbeauty.co.uk,ChIJARVUEv4ZfUgR85MFx0zw_SI
The Perfume Shop Carlisle,flothompson@theperfumeshop.com,ChIJsWnhzSUafUgRjAGd61j-jHA
J.Davies Bridal Boutique,jdaviesbridal@yahoo.com,ChIJKyEzxUMbfUgRNYi3WNPR8ns
Eden hair room,geoff@edenhairroom.co.uk,ChIJs0IMZEkbfUgRJHJUKyS4OvM
Hands and Heart Chiropractic,hello@handsandheartchiropractic.co.uk,ChIJ3XuKLyUbfUgRreAP3nHvLxI
King's Hair Studio,dalstonhair@gmail.com,ChIJibI0AiwZfUgRL4UR2WyfO6w
The Secret Garden Spa,tina@secretgardenspa.co.uk,ChIJBTXhmv4mfUgRU3PXXALWqas
Flower Nails,info@flowernails.co.uk,ChIJD0ymAPY9fUgRghb6ueNfH5c
True You Salon,joanna@trueyousalon.co.uk,ChIJSdbVPRwWfUgRhtcu4qG06HA
Chloe at La Belle,donate@opencart.com,ChIJ5wEoT59rfUgRx_qEzVM2KS4
Hair Bonito,info@hairbonito.co.uk,ChIJAbGt5qwmfUgRjxwJ2zojfBU
Time Health & Beauty,info@timehealthbeauty.co.uk,ChIJx2sWHvglfUgRsp-T6lKfl7I
Salon Twenty Five,salon25haltwhistle@outlook.com,ChIJmzUVArClfUgRPCgqhM04I0A
Daisy Hair and Beauty,cath.b@live.com,ChIJa2ERMTl-fEgRg7KvicU5dVQ
The Beauty Rooms,the-beauty-rooms@outlook.com,ChIJ_yjkafK_fEgR4DuD7heD0IQ
Hair & Beauty Emporium,info@thehairandbeautyemporium.co.uk,ChIJPW000UyGfEgREKbfPSb2lSg
Polished,edandlizsmummy1980@icloud.com,ChIJhbaWztRhfEgR5mwnrVLNsDI
Papillon Beauty Hawes,laurapower020@hotmail.co.uk,ChIJUW0Z0rhtfEgRmjbnE---NPc
The Treatment Rooms - Aesthetics & Beauty,hello@thetreatmentroomsgrange.co.uk,ChIJF3eMfbqZfEgR6cMe71-fdDA
Sue Shields Face & Body Spa,info@sueshields.co.uk,ChIJt9F4ErucfEgRlV6rxYEtfyo
Chapleys Beauty Clinic Ltd,info@chapleysltd.com,ChIJba7sYMOdfEgR0RAXFvlQlYU
Sandstones Beauty & CACI Salon,sandstonesbeauty@outlook.com,ChIJq9BeF5GlfEgRlXTcaMrUQGo
Blossom Beauty,contact@blossombeautymorecambe.com,ChIJLVjcbvKffEgRiMKq6DbYjQY
The Hair Spa,thehairspa.bls@gmail.com,ChIJLcBNP_ucfEgRpW9ylc7k2Wo
Mirror Mirror Holme,info@mirror-mirror-salon.co.uk,ChIJxQKkNKiafEgR96Y-PitCQyo
Vanilla hair & beauty,enquiries@vanillahairandbeauty.co.uk,ChIJqUhzZRaefEgR4M-ZdWO_lTQ
Vibe Hair Design,sample@gmail.com,ChIJV66LfbqZfEgRCCc-8Uz1j9g
Em J's Hair Studio,em.jshairstudio@yahoo.co.uk,ChIJVRGyY7KZfEgRhszIAACSMbQ
Feel Fabulous,feelfab197@gmail.com,ChIJd9AFB46lfEgRaKZG27nF2So
Netherwood Spa,enquiries@netherwood-hotel.co.uk,ChIJ21qxfL6ZfEgREv-LLH4gMzM
Willow Aesthetics Cumbria,willow.aesthetics@btinternet.com,ChIJN3s3LP2vfEgRljrtwN-LVRc
Sarah Searle Nails and Beauty,info@sarahsearle.co.uk,ChIJpQxB8pikfEgREVr5Ys7f3x8
The Hair Lounge by Becky,thehairloungebybecky@yahoo.com,ChIJeduw3VqdfEgRh9AktZrY8Us
Diamond hair and beauty Salon,info@diamondhairbeauty.co.uk,ChIJH9p3OLxje0gRaacMsO0o164
Cascades Health Spa & Fitness Club,enquiries@whitewater-hotel.co.uk,ChIJLakoo3y9fEgReJLxg6nmayE
Beauty 154,info@beauty154.co.uk,ChIJ4cI48Ilie0gR-gIjCR8WTus
Simply Beauty,sam@mysimplybeauty.co.uk,ChIJFeZuxH5ie0gR1eMgZDfMGL8
Vogue Hair & Beauty Morecambe,info@voguehairmorecambe.co.uk,ChIJlZalG3OefEgRp1Y2Y9xYZjs
Bespoke Beauty at the Haybarn,natasja.thehaybarn@gmail.com,ChIJSSECKZ-kfEgRQFJ7S0JUPPQ
Kacuzi Hair Studio,j.doe@yourguide2thelakedistrict.co.uk,ChIJtWuc9rCZfEgRI6BLwRV9--M
Mobile Nail & Beauty Services : Raise A Hand South Lakes,lizzie.hough@hotmail.co.uk,ChIJs-nZ9IOlfEgRbaHWFutDLv0
Bev Modley Beauty,info@bevmodleybeauty.co.uk,ChIJjQZS6q2dfEgR_A24fUcXDG0
Annie'a Beauty Hive,haylesbsah@outlook.com,ChIJJ5UDt0mLnowRprq2TO0Ryzw
Prestige Salon & Barbers,courtney@prestigesalon.co.uk,ChIJa71gMH9ie0gR7g13OMnrMBU
Unit 8 Hair & Beauty,mancavelancaster@gmail.com,ChIJL2EOmX5ie0gRy2aK3jLsac4
Rejuvin8 Ltd,rejuvin8ltd@gmail.com,ChIJu2oL5fGdfEgRA3uNRLZOcnc
Claire Graham Beauty & Wellness,clairegrahambeauty@gmail.com,ChIJub1m32qFfEgRrRlClw5effA
Paula Elizabeth Nails and Beauty,info@paulaelizabethnailsandbeauty.co.uk,ChIJq6rqXJikfEgRgI3UuFlQ11c
"Make-up, lashes and brows by Flora",emmahancock93@outlook.com,ChIJLZm8bLzHZEwRVp361neuPjE
ORCA Therapies Ulverston,orca-therapies@outlook.com,ChIJl9I30JikfEgRkQMP6x9-6hQ
Laurie K Aesthetics,lauriekaesthetics@outlook.com,ChIJV953BxydfEgRcuXrZOCyeNo
The Salon,k.mulumemui@lmc.ac.uk,ChIJsT0iUe2dfEgRwvddAMkWm9w
Jan Kent Hair,jan@jankenthair.co.uk,ChIJNbv-VvRie0gRdH_gWEjYTV8
Jo & Cass,kendal@joandcass.com,ChIJFQ_CJ35ie0gRazfFV-taGFA
Picture Perfect Beauty,nataliecroskell@yahoo.co.uk,ChIJ-yxYoXSffEgRwopg1OpKipE
Seren Health and Beauty,serenhealthandbeauty@outlook.com,ChIJXzUa6IilfEgRcovYjizY0_E
Zest Hair and Beauty,beautyonbland2008@yahoo.com,ChIJfdVh7cWpfEgRelGsKnucnY0
Boss Hair & Beauty Studio,claire@bosshair.co.uk,ChIJkagId9uofEgRJW4kD6ebFF8
The Health & Beauty Clinic,info@thehealthandbeautyclinic.co.uk,ChIJk6iEbc-ofEgR1Mj6QjJqX-c
beauty and colonics@58,info@beautyandcolonicsbarrow.co.uk,ChIJAQBTgtqofEgRbuMUS3i5-v0
Wellness Retreat,chloe@wellnesswithinholistics.com,ChIJt3amj-ipfEgRzf8pOy-93XA
Carmii Nails,kamii917@gmail.com,ChIJp17jw9ypfEgR-OrRTvv_EYw
Hair.Makeup.Ely,hair.makeup.ely@gmail.com,ChIJLweHEiSpfEgRjJclkb0BQJA
Lush Avenue Hair and Beauty,info@lushavenue.biz,ChIJtzCK5M6ofEgRocj2AYIMuRY
The Salon,sharonduke5@aol.com,ChIJeWSrV8SofEgRe3v553p2GBk
Beau Laser Aesthetics & Wellness Centre,beaulaser163@gmail.com,ChIJfftAYcSofEgRqRir5cimlEM
Barrow Spa Therapy Relaxation and Wellbeing,barrowspatherapy@gmail.com,ChIJ__-Gj7-ofEgRXS3KtUXPCZ0
Beauty By Chloe Forsyth,beauty.chloeforsyth@gmail.com,ChIJE8C_vfypfEgRinFD73iA4Tk
Abbey House Hotel & Gardens,harriet@abbeyhousehotel.com,ChIJhRhyLEuvfEgRAlYc4jz6-uw
MSH Aesthetics,info@mshmedicare.co.uk,ChIJE76-LQGpfEgR894i4jeowCM
Christal Aesthetics,email@marina-beauty.co.uk,ChIJWXd_ONepfEgRcN3VxEzcFmA
Nuffield Health Barrow Fitness and Wellbeing Centre,rick.crawford@nuffieldhealth.com,ChIJR_cBC9yofEgRoOYKeoI1MUU
Teckkam Dental Care,teckkamdentalcare@gmail.com,ChIJh-e_k9qofEgR5KPQI0CvgRU
Bumblebee at the Hive,bumblebeeatthehive@gmail.com,ChIJV7shNNuofEgRrZC28yr_9RI
scissors & razers,castellaniphotos@aol.com,ChIJnWdjdDKpfEgRvfNn7-f036c
Matalan,mcconnell.keren@matalan.co.uk,ChIJUTiaidaofEgRCE3CcMNdifk
Jo & Co Beauty Bar.,info@joandcobeautybar.co.uk,ChIJv7xgV9uofEgRuPNMPS_QVZA
The Tanning Salon,tanningsalon66@gmail.com,ChIJhxr0EsylfEgRByDAeGpRZlw
Kay Smith Permanent Makeup,permanentmakeupbykay@gmail.com,ChIJ7bmztCSlfEgR_wHxxjOzT2U
Blades barbers,bethloujohnston@gmail.com,ChIJd9TBrOyvfEgR2eQWxWc2lQs
Cumbria Strength & Conditioning,matty@cumbriasc.co.uk,ChIJ3TzapVivfEgRdfhcbQNduCg
Emily Rachel Hair & Nails,emilyrachelhair@yahoo.com,ChIJzy52cluvfEgR087kmPz2tgA
FLY,info@flyulverston.com,ChIJI_32QAilfEgRUCWawb-aqKo
The Soap Dairy,info@thesoapdairy.com,ChIJ179aw-a9fEgRKmE1_0lQ7z0
Vision Express Opticians - Millom,niloofar.tatari@visionexpress.com,ChIJmasi4CWufEgRztd6tZIXZDw
Thwaites Village Hall,beccabelllvsu@hotmail.co.uk,ChIJnT6dtq2xfEgR4P0I4oH3vJU
Da Vinci,davinciitalia@googlemail.com,ChIJzeuhnCaufEgRfnLXDaCx538
Pure Lakes Skincare,cm@purelakes.co.uk,ChIJ75YzVeiSfEgRT7wI0DULHmY
Anna Sorbie,hello@annasorbie.co.uk,ChIJVfj0UN2NfEgR8mnlfwvsh4E
Aqua the salon,aquasalon@yahoo.co.uk,ChIJoawEc-2UfEgRzDakShAryjo
Katie Dale: Hairdresser & Wedding Hair Stylist,katie@katiedale.co.uk,ChIJk4CAtfOUfEgR-Zfs_AjebnM
The Rookery Lakes,info@therookerylakes.co.uk,ChIJHb_urr2UfEgRpXwBFCc6olU
Mooi Hair Salon,nadine@mooihairsalon.com,ChIJxweAE1CVfEgRuJqyLtiLj-k
Mayela Redondo - Holistic Therapist,mayelaholistic@gmail.com,ChIJAwXqd-2UfEgRgZ4SBZVNRSA
Equinox Hair Salon,info@equinox-hair.co.uk,ChIJ04VKlPGUfEgRGPkuSDXUpiM
The Barbers of Windermere,cut@thebarbersofwindermere.co.uk,ChIJSUAAyr2UfEgRnPQz83KSu70
Poison Ivy Hair Salon,hello@poisonivyhairsalon.co.uk,ChIJlfIpRjGVfEgRzfoKQ8i8mqQ
"Makeup By Polly, Professional Mobile Wedding Makeup Artist, Lake District, Cumbria",polly@makeupbypolly.co.uk,ChIJlXFW1ZuUfEgRiDTgOmuuy1M
The Original Barber Windermere,cut@theoriginalbarber.co.uk,ChIJg46M672UfEgRBdWdHdaIctM
Courtney The Hairdressers,hello@courtneyonline.co.uk,ChIJnz0_DfKUfEgRLBzxpvsysbE
Phil Fallows,info@philfallows.co.uk,ChIJs67rekKafEgREdrL5x0J5i4
Carly & Co Hairdressing,micah@micahrich.com,ChIJw6v84zidfEgRHeWDaiK2fbo
Hairstop,katie@hairstopmilnthorpe.co.uk,ChIJvZApMKiafEgRv_3AsAJBjhE
Arch & Line Permanent Beauty,alpermanentbeauty@gmail.com,ChIJa-uB91KdfEgRt7Ae6zLvjx4
Tata Thai Massage & Spa,applebysuwanta@gmail.com,ChIJTYxnuD2ffEgRbnZMVnGoKW0
