name,email,place_id
Alexander Muir Funeral Directors,muirax8@aol.com,ChIJn7Eb7bShYkgRcsWCnTWPEOM
Pets at Peace,info@petsatpeacecumbria.co.uk,ChIJQVShUW8xY0gRFQ8HSQK8UGE
Wm. Alty & Sons Funeral Services,admin@altysfunerals.co.uk,ChIJ8Q4bhWR1e0gRq-1mPddwTEw
D. Hollowell & Sons (The Willows Funeral Home),clientsupport@blackpoolfunerals.co.uk,ChIJrYHuPc1ce0gRLOLe3wwM2X8
Emma Evans Funeral Service - Funeral Directors for Preston & South Ribble,info@emmasfunerals.uk,ChIJv5qXJ1dte0gRQ4gpcFqHvlU
Paws To Rest,admin@pawstorest.co.uk,ChIJ-RPu2SEDfUgRg2-7esULcx0
Thorburn Funeral Directors,office@thorburnfunerals.co.uk,ChIJj-4hUTVLfUgRhIr_DRJoVr4
William Purves Memorials (incorporating John Beattie),tpurves@williampurves.co.uk,ChIJwVuW5tl9fUgRIEauZPVy82k
Brampton War Memorial Hospital,sharon.moon@cumbria.nhs.uk,ChIJGxUjwlIPfUgRYBKo5l0iwWo
The Birds & The Bees,info@birdsandbeescelebrant.com,ChIJQSZSdkwZfUgRuhOpmxLR-SQ
Robson's Funeral Directors,info@aj-robson.co.uk,ChIJtRnaoNF9fUgRZrjWU_iDXVc
Denton Memorials Ltd,info@dentonmemorials.co.uk,ChIJ7XM3cyoafUgRxF-ziUOAwUc
"Ceremonies by Jean James - Heart-Led Celebrant for Weddings, Same-Sex Weddings, Vow Renewals, Naming Ceremonies & More",info@jeanjamestherapies.co.uk,ChIJ9QR6sy25xoURJN1q9Ki_glw
Memotrees,info@memotrees.co.uk,ChIJT2XlMDCtfUgRpnpuq1iSzwE
Seven Penny Meadow,info@goasyouplease.com,ChIJM4QYhunWfUgRHrCRK01A--o
Sandra Homewood Funerals,info@homewoodfunerals.co.uk,ChIJn3ZgzmLBdkgRgbo8xL9EOk8
Thorncliffe Crematorium,sbaines@barrowbc.gov.uk,ChIJcR-Gf82ofEgRU-oy0MB5Nx0
Chris's Memorials,info@chrismemorials.com,ChIJ68WBmM6ofEgRv9-iuSze8Xo
Rogans Masonry Services Ltd,sales@rogansmasonry.co.uk,ChIJre9br82ofEgRmLzSqFj0I1Q
Helen Ashmore Funeral Service,info@helenashmorefuneralservice.co.uk,ChIJZWvS8Ktce0gRJjEeKmtL9m8
Martin's,dpo@martinsthefuneraldirectors.co.uk,ChIJN3VtOY1te0gRbh9MK0RRTew
Atkinson Memorials,phil@atkinsonsmemorials.co.uk,ChIJoYLPRGCjfEgR-3KxVOmbYcM
Box Brothers Funeral Services,enquiries@boxbros.co.uk,ChIJAZBYfQwWOEUR2Xm_448vnZk
D Hollowell & Sons,info@blackpoolfunerals.co.uk,ChIJTSQw2ydBe0gRd5IxIdNXB7w
J Mason and Son,info@jmasonandson.com,ChIJgy1hhIBie0gRK_NXY-zDWuM
Blackburn Funeral Services Ltd,admin@blackburn-funerals.co.uk,ChIJQe9MgWB1e0gRjT3boPgPMvc
The Wordsworth Graves,dogstroker@hotmail.co.uk,ChIJnZXKVSLBfEgRf7IPhmXLr5Y
Caldecott & Sons Ltd,info@caldecottandsons.co.uk,ChIJY3IE4BrHekgR-NRGHqtKMc4
R W Roberts & Son,rwroberts.gorffwysfa@gmail.com,ChIJI3GZhhYuZUgRebaOUrKTZ8k
"Tom Owen and Son Funeral Director, Llandudno",info@tomowenandson.com,ChIJu6z4pwMeZUgR0AuI3wtySYs
R Morris & Son,info@rmorrisandsondenbigh.co.uk,ChIJ2xruOZIuZUgR0lftBrs5twE
Sovereign Funeral Services,sov4u@yahoo.co.uk,ChIJAzqXzP0oZUgRyhXjpNk0qgk
Denbighshire Memorial Park and Crematorium,memoria@denbighshirememorial.co.uk,ChIJmxaGWTMvZUgRIh9uGyGmAKo
Roberts Bros,robertsbros@pentrebroughton.co.uk,ChIJoTqFF0DGekgRLz_tVBg5Wkw
J E Davies & Son,flint@lixwm.com,ChIJnQyROzDOekgRVkAqeEtC82E
Roberts Peter & Son Funeral Services,info@peterrobertsandson.co.uk,ChIJaW3kdQUqZUgRtm6O8qW1cQM
Lucy & Tattum,borrasroad@lucyandtattum.co.uk,ChIJ2TQZqCDHekgRiUUJz7c58vs
H.O Davies Ltd,enquiries@hodaviesltd.com,ChIJIyi_Qk8HZUgRh-v9XWAVjUY
Devine Funeral Stationery,saes@devinefuneralstationery.uk,ChIJZUshMRgzZUgRXTjmSkI_fWE
Peter Morris Funeral Directors,info@petermorrisfuneraldirectors.co.uk,ChIJlUREtS_OekgRyRHAUedIDcw
Low Cost Funerals,stephen@chesterfunerals.co.uk,ChIJAQDkcVXFekgRI0zwT6MCJSg
I Jackson & Sons Funeral Directors,info@ijacksonandsonsfunerals.co.uk,ChIJ-Y8hYBNTZUgRfF3J8sHczVk
Morris Funeral Directors Co,rhyl@morrisfd.co.uk,ChIJoUFj-lIoZUgRQ6tEkXMr-zo
Glyn Rees & Son Funeral Directors,info@glynreesfunerals.com,ChIJ8diPGrV4ZUgRs5cCGHAwKac
WRR Pugh & Son Funeral Directors,inf@pughsfuneraldirectors.com,ChIJcQQ4XlueekgRI6ANvczDuTM
Owens Funeral Service,enquiries@owensfunerals.com,ChIJCfOzTl0ne0gRLoOrnoJC74g
John Knowles Funeral Services,social-media@johnknowlesfunerals.co.uk,ChIJl3K4T5_DekgRI9WuvK5ytvM
Salsa Mexican Bistro,contact@salsabistro.co.uk,ChIJx92cqX_7fEgRve_1mZG3kug
Grill39,info@grill39.co.uk,ChIJ4wkkS2QbfUgREK0uLAtZr8s
Amigos Mexican Restaurant & Bar,eat@amigosmexican.com,ChIJGc8cqJmkfEgRG04x0BoI9yQ
Bar eS Keswick,esbarkeswick@gmail.com,ChIJ7wq1JmPbfEgRHIlUT9yqGHI
Tacos del Sol,hello@tacosdelsol.co.uk,ChIJrVsXhwHrfEgRYc1dUPiDDS8
Merienda,info@merienda.co.uk,ChIJN-PXN2PbfEgRRNvNxpZhK3s
Casa Bella,eat@casabellakeswick.co.uk,ChIJCfbV3GLbfEgR39AuRKHZxMs
Cafe Bar 26,info@cafebar26.co.uk,ChIJWR-6CmPbfEgR1oDodIaXdpk
Bandito Burrito,hello@banditoburrito.co.uk,ChIJdax4uX-VfEgRgTKD7AejvM4
Fellpack,info@fellpack.co.uk,ChIJXwItD2PbfEgR1gP3Tmz3vTI
Aspava Restaurant,info@aspavarestaurant.co.uk,ChIJkcwPAh3UfEgReO5Gn6-mS_A
BLOCKS Steakhouse,info@allerdalecourthotel.co.uk,ChIJ8VMhn6fWfEgRkDahiHMueJk
Alternative Takeaway,info@alternativetakeawaycockermouth.co.uk,ChIJD9bOeh3UfEgRe1wcCnQc1R0
Cockermouth Brewers Fayre,mat.lang@brewersfayre.co.uk,ChIJAQxQmwfUfEgRZdzpNEcD30s
Castle Bar,castlebar14@icloud.com,ChIJK7aJpqfWfEgRA4Qg-EI7s9I
Shills of Cockermouth Restaurant & Delicatessen,nick@shillsofcockermouth.co.uk,ChIJTaE0QB3UfEgRxOawAMTpwog
Old Posting House,hello@oldpostinghouse.co.uk,ChIJx7FsTKLTfEgRPoRV58YS3wI
VeeVa! Cockermouth,info@veeva.co.uk,ChIJyQoUSh3UfEgR5PfC-szR4KU
De Brito Craig's Wheatsheaf Inn,hello@wheatsheaf-embleton.co.uk,ChIJfbzbajDXfEgRMQOxAElfdCM
"The Belle Vue, Papcastle",e.jacobson@sites.google.com,ChIJp7QjWC3VfEgRC1KjJub4xl4
Wellington Farm Cockermouth,hello@wellingtonfarmglampingbreaks.com,ChIJufW1_O3VfEgRsQUAJdvuNiQ
Kings Of Flavours Bar And Restaurants,info@kingsofflavoursbarandrestaurants.co.uk,ChIJv7Cr-VAtY0gRZp_BLZ3kvvw
Mamma Mia's,admin@actionprompt.com,ChIJV-uKxHUsY0gRhG1kG3EgKSU
1910 Parsons Green,bookings@1910cantina.com,ChIJ4QEUOj4PdkgRCftO60r8aQU
Cafe Ria,info@caferia.co.uk,ChIJked2DJItY0gRkHNjolh5bhU
Delicious,info@deliciousworkington.com,ChIJYZPWesYtY0gRODWddch72Zg
Istanbul kebabs Workington,info@istanbulkebabworkington.com,ChIJI1G3d0gtY0gRigb85HX5SVU
The Royal Yew,info@royalyew.co.uk,ChIJeTqxthnTfEgRef5heEgfubk
PIZZA HOUSE,info@pizzahouseworkington.com,ChIJm32J4IMtY0gRMJMAUYkoZx0
Pedro's Casa,info@pedroscasa.co.uk,ChIJe1oVn-mNfEgRp8QQvgQ07FQ
New Kassini,info@new-kassini.co.uk,ChIJ1UQ0gncsY0gRLXyVCJdzADk
Number 11 restaurant and bar,restaurant@number11marketplace.co.uk,ChIJ701Xzx8xY0gR_mAmXDCeVjE
Charcoal Grill,info@charcoalgrillwhitehaven.com,ChIJ44hUwuUxY0gRPPgkEitiYvs
Mario's Pizza,info@mariopizzaonline.co.uk,ChIJT-M4w1YyY0gRAsRL9gn6_Pg
Chattanooga,info@chattanoogatakeaway.com,ChIJGRcMjOQxY0gRAajvEA0FEns
Greggs,lindsey.kelly@greggs.co.uk,ChIJZe1ZuHcsY0gR7Dix-8d5KbU
Casa Pastor,events@tacoselpastor.co.uk,ChIJw57RvgwbdkgRlKIMgDBZgrk
Flimby pizza Ltd,info@flimbypizzaltd.com,ChIJBeNZ4C0rY0gRabIU1DB1PUo
Bella Pizza,info@bellapizza.uk,ChIJHSBjjEvVfEgReJXzJYU9yVk
Lidl,simeon.keremedchiev@lidl.co.uk,ChIJ0z9KCscqY0gRatF4P8yp-Ag
El Kantina Mexican and Southern Catering Co.,info@elkantina.co.uk,ChIJcYu_KO5geUgR5zQefURR09s
Grill 32,info@smashandgrill.co.uk,ChIJs_0jV4wEdkgRYdH-INE4xOE
Medusa,info@medusamexican.co.uk,ChIJh6JkkUUbfUgR7ivIZ9hDJsg
Salt Fish and Chips,info@mysite.com,ChIJbZ8pr2E1Y0gRihDcyKGc-BU
Chattanooga Egremont,chattanoogatakeaway@gmail.com,ChIJ01u5IJIzY0gRI5dFEFLeqnA
Chesters By The River,info@chestersbytheriver.co.uk,ChIJ38QXIiPAfEgRFM_QTJKWIms
SquareMeal,mark@squaremeal.co.uk,ChIJLWVSPpMEdkgR9eFkancbM8o
The Wellsprings - Spanish & Mexican Restaurant,thewellspringslodges@gmail.com,ChIJ8dHLuP-ae0gR7GKCUnmrtvo
Delicious,info@deliciouswhitehaven.com,ChIJPaa18YMxY0gR28K39sK2wpQ
The Fleece At Ruleholme,events@thefleeceruleholme.com,ChIJa0-CU4gPfUgRGU1JNDty468
Cinco's Mexican Restaurant,info@cincos.co.uk,ChIJX3htw-FCe0gRl7ACVUQ7OxA
Rogan and Co,info@roganandcompany.co.uk,ChIJ13H6KGuYfEgRZShEsP9XnYQ
MAQs Bistro,info@maqsbistro.com,ChIJVVm5IJIzY0gR8tp-PKltWLo
Pappy's,robin@pappystexasbarbeque.co.uk,ChIJwV7P1TKNfEgRZw0ACgnhlK8
El Loco Burrito,info@locoburritos.co.uk.el,ChIJCdVNG1UbdkgRgXRkRrQpFEQ
KOL Mezcaleria,contact@kolrestaurant.com,ChIJ9fuu9ggFdkgRqZm6Sx76j88
The Andalusian,info@theandalusian.co.uk,ChIJBdARDjgafUgRVU6JkG2HL-g
Thin White Duke,contact@thinwhiteduke.info,ChIJEVpI9iUafUgRXm0Ly9NQIrw
Spider & Fly,contact@spiderandfly.uk,ChIJQ3ZKVx8afUgREnh8dh4cq9s
Gosling Bridge Inn,davidnorburn@greeneking.co.uk,ChIJr49e5AIafUgRpATYW7Sl5DQ
Howard Arms Hotel,howardarmsbrampton@gmail.com,ChIJsygw508PfUgRidQVs12bp1A
L'al Churrasco,bookings@lalchurrasco.co.uk,ChIJ2T_q7pikfEgR96t5Yf-fb8w
The Townhouse.211,info@thetownhousebarrow.co.uk,ChIJkfBEK9uofEgRAr-XmGANYcA
The Meeting Place,bookings@the-meetingplace.com,ChIJpylCjnypfEgR6KYTg4X5uCo
Sizzle In,info@sizzleinbarrow.co.uk,ChIJkw-2S9uofEgRBcYo8cMI-wc
The Chocolate Room,anthony@chocolateroom.co.uk,ChIJxYztNIylfEgRw8I0RuvnfqM
Hartley's Restaurant,hartleys@live.com,ChIJPYp3CYylfEgR7s0J9Qsl3BA
"The Black Dog Inn, Dalton-in-Furness",theblackdoginndalton@gmail.com,ChIJkQnRznelfEgR3oIAoUmRLA0
Los Banditos,losbanditoslancaster@gmail.com,ChIJoZQC-kVje0gR_95WM7hE23U
A La Mexicana Authentic Mexican Food,webmaster@alamexicanabirmingham.com,ChIJ3QNncJu9cEgRIvAxbEN-tlg
Rum Nicky Brunch Kitchen & Terrace,info@craigmanor.co.uk,ChIJ4avVYQCVfEgR-8WiKT0ecjM
Bodega Bar & Tapas Bowness,info@bodegabar.com,ChIJYct4hvGUfEgRYyfJSaTNc3w
Lucy's on a plate,info@lucysofambleside.co.uk,ChIJH_HRIfDqfEgRZwp91XQNI34
El Antojito,elantojito.oxford@gmail.com,ChIJYycYmNjPdkgRc-4c-dfcr-c
Hurley Flyer,hurleyflyer.morecambe@marstons.co.uk,ChIJCxvwxxqefEgRbq_tkZPGa7Q
Tesco Superstore,charles.fergusson@tesco.com,ChIJV6vfXbycfEgRrK4DxU6AwIY
Comida [food],hola@comidafood.co.uk,ChIJuWTJMuaNfEgRnXK24LKErTU
"Red Dragon, Kirkby Lonsdale",info@pooleybridgeinn.co.uk,ChIJt2rTuUyGfEgRF8PQM8GzyvA
The Orange Tree,info@theorangetreehotel.co.uk,ChIJvccUgkyGfEgRYPZs9mFEM5E
El Mexicana,marketing@elmexicana.co.uk,ChIJiyPpUCVkdkgRfK8M88RKzaY
La Casa Loco,info@lacasaloco.co.uk,ChIJV-pfWLdAd0gRZlQqsEP1ang
La Sentidos Loca,restaurant@lasentidosloca.co.uk,ChIJ2zze2akIe0gRsWyGOYgQ_pg
Cortillo Lounge,mtennant@thelounges.co.uk,ChIJza6ZlJiNfEgRbtXU9HdP5Ms
Chilly Cow Ice Cream,alex@linktr.ee,ChIJe-V_8OwyZUgRQsp-nH2kP_g
The White Horse Restaurant,enquiries@whitehorserestaurant.co.uk,ChIJ9c-bmH4tZUgRR1KtwfRJrWg
Small Plates Ruthin,enquiries@small-plates.co.uk,ChIJnTum9wczZUgRUrqIHTHS39Q
Con Amici Italian Bar and Kitchen,info@con-amici.co.uk,ChIJ-wqY1nIuZUgRL1OVch31ukA
Three Pigeons Inn,info@threepigeonsinn.co.uk,ChIJ0TMwmlPLekgRVD5oApQWm1U
Nant Y Felin Restaurant,info@nantyfelin.co.uk,ChIJly22uxQyZUgRDCPJOSIYAts
Pepe's,marketing@pepes.co.uk,ChIJUVOD73MpZUgRtmtjcZ-KN6U
Zozan Kebab House | Rhyl,zozankebabhouserhyl@gmail.com,ChIJqT1iG6kpZUgRhRp5XhqgqRo
Magpie & Stump Bar & Restaurant,enquiries@palinsholidaypark.co.uk,ChIJ4dJyWtcnZUgR0GmnE6FeXn4
The Llindir Inn,info@llindirinn.com,ChIJ2euu568vZUgR5VZpiSJ06mk
The Leyland Arms,admin@leylandarms.com,ChIJOYa3GlU0ZUgR93gyML0RC-M
Micky's Lounge Bar,info@mickysloungebar.com,ChIJLYvo_LUpZUgR2jGXaeFpGmc
Scala Prestatyn Cinema,action@merlincinemas.co.uk,ChIJl0R4twUqZUgRC-5IIgQ2VsE
Tyddyn Llan,info@tyddynllan.co.uk,ChIJLQPLZsZIZUgRAGlfZcwlo2E
The Hope and Anchor,info@hopeandanchordenbigh.co.uk,ChIJnbLFLRIuZUgRsQJx56gilOU
Efes Pizza NW Limited,info@efespizza.com,ChIJ15dx8w8qZUgRFoJq0dgwxoY
Simply Fish & Chips,info@simplypizzaonline.co.uk,ChIJpSMPXvctZUgRpbxwiGZNOMY
Griffin Inn,rooms@griffin.wales,ChIJD7KZhNTMekgR8jPSgXFJURw
The Blue Lion Inn Cwm,info@bluelion.wales,ChIJqYzDZTArZUgRmLIVdOh57M4
The Berwyn Arms,berwynarms@outlook.com,ChIJF7w6iRpKZUgRP2ebXsesKYM
Nando's Wrexham,austen.knowles@nandos.co.uk,ChIJWVdx3xjHekgRYZzwWsJRzrU
The Red Lion Inn,redlionmeliden@aol.com,ChIJJdcSmSEqZUgROOumIHWXeHU
Mexican Wave,alicemcd82@hotmail.com,ChIJy09haIsfZUgRHv7wcylkkwQ
EL SALSA Mexican Takeaway,laura@elsalsa.co.uk,ChIJ8ZdsQ8A8b0gRKSfUu-ECjjE
Alma Photo Studio,almaphotostudio@yahoo.com,ChIJl4gY35T7fEgRh3GF4xAOY8A
Peter Barlow Photography,support@yahoo.com,ChIJV69I05oZfUgRT0PX8i_2r9o
JK Photography - Family / Newborn /Portrait Photographer - Carlisle - Cumbria,info@jkphotography.org.uk,ChIJ33OHSboZfUgRzVxlcQX6KOs
Penny Watson Photography,penny@pennywatson.co.uk,ChIJhanav3HVfEgRNweDvOR-9R8
Photo-Me,info@me-group.com,ChIJF6ZdnbMbfUgRX8kn7gf73wc
Amanda Jayne Photography,info@amanda-jaynephotography.co.uk,ChIJ8-Qhe2LUfEgRRgQQV-8sTV4
Cath Prescott Photography,info@cathprescottphotography.co.uk,ChIJc3FQljcafUgRJpBTRVfTf9E
Portraits by Helen,helen@portraitsbyhelen.co.uk,ChIJcZH_gIsnfUgRaRoZ5KPHD78
Photography at University of Cumbria,diane.vaukins@cumbria.ac.uk,ChIJEY9UThgafUgRkC6NvSCSOqw
With Love Photography,info@withlovephotography.co.uk,ChIJ11EPw8kqY0gRKaXElc79j6k
Photographic Creations,hello@photographic-creations.co.uk,ChIJX4OcLVQafUgRunDHs1Bpz50
Stuart Walker Photography - Commercial Photographer - Public Relations PR Photographer Freelance Editorial Carlisle Cumbria,stuartwalkerphotos@gmail.com,ChIJW4nSJgsafUgRgaHEt3_rvd8
Carmen Norman Photography,carmen@carmennorman.co.uk,ChIJ_0E9QgrZfEgR_PDHMzbu8Hw
Harringtons,jill@harringtons.uk.com,ChIJ9RVMb2f-fEgR3kB8lHD12-g
Luiza Oliver Photography,luiza@luizaoliver.co.uk,ChIJq6v8M537fEgRgnMqWq29qfw
Photography Studio,diane.packer@centerparcs.co.uk,ChIJRfHKig35fEgRLBCdCEfBKhE
Coralie Martlew Art,c.f.martlew@gmail.com,ChIJvcNDCUz9fEgR0BjiD_lQZyg
Stewart Smith Photography,stewart@stewartsmithphotography.co.uk,ChIJHQXEkomlfEgRH482O-f0pKw
Mattyy Simpson Photography,mj_simpson@btinternet.com,ChIJjx7g_VbjfEgRgIe6_LFIRyU
Beyond Imagination Photography,photos@beyond-imagination.co.uk,ChIJoze0yv7ofEgRjjJGrdCW7eI
Cumbria Photography,info@cumbria-photography.com,ChIJl6VJjH_7fEgR397araT2QlA
Lake District Prints,orders@lakedistrictprints.co.uk,ChIJaQe1HfaNfEgRTS1KHXYZGIQ
Martin Price Photography,martin@m-p-photo.co.uk,ChIJc10ihtb9fEgRZqbw7e8NJJQ
WittWoo,hello@wittwoo.com,ChIJW6gYrONZfEgRFUSBxf8Q3R8
Claire Benson Photography,hello@clairebenson.photography,ChIJebkC7UCafEgRVpQuyxHWGh8
Hessys Photography Services,nhesmondhalgh@gmail.com,ChIJAexwS0kPfUgRbTo7L1NAKtI
Studio Cumbria | drive-in photo & video studio by SCOPIC,hello@scopic.uk,ChIJJc-yxiCNfEgRtyPNpAU98Jo
West View Photography,westview.photo@outlook.com,ChIJEWoIsl5sNEARhCTccMIxuAc
J Wood Photography,jenny@jwoodphotography.uk,ChIJ11yA67R6TgIR5-g4_tbdyWA
Funny Photo Booth Cumbria,booking@funnyphotobooth.co.uk,ChIJyfq2uXn7fEgRYXlUHZdcnMM
River and Pear Photography,beth@riverandpear.co.uk,ChIJ34oGXrPXfEgRBXGW9NTHs6E
Graeme Cameron Photography,info@graemecameron.co.uk,ChIJh3lKz0LNfEgRZCTaW2F-hcA
Adam Naylor-Whalley Photography,hello@lake-district-wedding-photographers.com,ChIJG4tRhac8fUgRqcjMJN2EA7A
Renata Gombos Photography,info@renatagombosphotography.com,ChIJWQ81X6DdfEgR-SN-gmXGAZU
