name,email,place_id
Yorkshire Spa Retreat,info@yorkshire-spa-retreat.co.uk,ChIJwbp8fsjRfkgR2SWYrwaHmjY
Ox Pasture Hall Hotel,info@oxpasturehallhotel.com,ChIJQ7sAv0w4f0gRyjHo2XR0PGY
Redmayne Lodge,info@redmaynelodge.co.uk,ChIJRfte4HkteUgRn18XCaGKsb4
Jennies Therapies & Yoga Yorkshire,,ChIJ4-UXhT9If0gRoE33MGnW80A
Bannatyne Health Club And Spa,adrianworsley@bannatyne.co.uk,ChIJcwXlLk4xeUgR7SiBzf8-xGE
The Medi Spa Grimsby,candyadvertisingandmarketing@gmail.com,ChIJeQK-BQCbeEgR2MtdO7OdYpo
Lesley Hodgson Clinical Massage & Holistic Therapy,lesleyhodgsontherapy@gmail.com,ChIJk3pU345Hf0gR1E6WBv1_tf8
Feversham Arms Hotel & Verbena Spa,pridgway@fevershamarmshotel.com,ChIJ1aCoWfDPfkgRqN_YBF29rz4
Bella Beauty Aesthetics Ltd,info@bellabeautyaesthetics.co.uk,ChIJ1XFpXc3tfkgRnWqkLPTDfKM
Ebor Derma Aesthetics,ebordermaaesthetics@outlook.com,ChIJh99BakSuFQARCqecb3LcEoA
Skinpharma Aesthetics,info@skinpharma.co.uk,ChIJ82AUwA2UfkgRoAW1toiw7iE
Body Concepts,body.conceptscarb@gmail.com,ChIJoTIbEF84f0gRg-CmWfbnTVo
Fountains Court Residential Centre For Wellbeing,,ChIJp7sy545Hf0gRBQH_6QCBpm8
Skin Specialist| Medical Grade Results,help@jolitacantyskinclinic.com,ChIJc7C0UMqxeEgRdouIUt3leBg
SKN By Ben,,ChIJ48oKHjsWE0ARzWKntgZxdMA
The Hygge Out,info@carrfarmcottages.co.uk,ChIJN2FMv1lJf0gRN5QrKsY6j3E
Elegance Medical Aesthetics,elegance.medical@outlook.com,ChIJ5Wv28I_lfkgR07dMgK6_vnQ
View of Beauty,katie@viewofbeauty.co.uk,ChIJkaZu2U8Zf0gRFwCBDDNn_8k
York Medical Aesthetics and Massage,,ChIJ1Uk5orkxeUgRIOoQ86y8Dj8
Spa View Guest House,,ChIJNxFnLlKteEgR6hVogEj1TNo
Dr Maria’s Dermmed Aesthetics,dermmedaesthetics@outlook.com,ChIJi_KASoWTfkgRSDyegcwWVwM
Graceful Aesthetics,gracefulaesthetics21@gmail.com,ChIJS2vuharlfkgR4xygxG3krJ8
Beverley Beaux Aesthetics,,ChIJE0UsN0DHeEgR5aSwQf4wTkI
Aesthetics by Carly,aestheticsbycarly@outlook.com,ChIJrcG70cz_eEgRYXnrp5Qud-0
Whinstone View Spa,bistro@whinstoneview.com,ChIJjQOcXUTpfkgRKUoQY3SmuC8
Laulea Beauty Works,lauleabeautyworks@gmail.com,ChIJu2y0JJNHf0gRovUXUrteXgc
"Whinstone View Bistro, Luxury Log Cabins with Hot Tubs, Wedding Barn & Spa",bistro@whinstoneview.com,ChIJK6PFCkTpfkgR4K_IRThSD9Y
Trusted touch aesthetics,,ChIJzVl_1jiReEgRfjgAmXG6jd4
Rejuve Recovery,tj@rejuve-recovery.co.uk,ChIJ8XJdcYRHf0gRkgaxovK0EdA
Lesley Wilks Face and Body Aesthetics,info@lesleywilks.co.uk,ChIJldWCaeC-eEgRlt8VjLYJPlI
Harper Aesthetics,info@harperaesthetics.co.uk,ChIJedczXGWDeEgR6RRB0TO9a0I
The Aesthetics Doctor,,ChIJo9LZvCExeUgRl2sIxGqF5S4
MySpa Massage York,support@webador.com,ChIJJenlLtTNNgsRnOtKInhdDOQ
Body Beautiful York,bodybeautifulyork@gmail.com,ChIJv-L4_-8xeUgRyoyHbZRiluA
Essential Health & Beauty,enquiries@essentialhb.co.uk,ChIJ6efrUvDZfkgRTbre3XCLeAs
Elm Tree Aesthetics Limited,,ChIJMXnlUz-deEgRpB4dr50tDB8
Le Posh nail bar,,ChIJzS2E7xxHf0gRXW9drbkfrks
Thara Massage and Spa,,ChIJF2QABQ3HeEgR-Z1f0IiifF4
Eve Bird (formerly Botastic ),hello@evebird.com,ChIJ35z6jTfAeEgRPEHJlvvRae0
Freya's Medispa,freya@freyasmedispa.co.uk,ChIJJZBCVIVJeUgRN9jIwrn_dYQ
The Sycamores Spa,ldbeauty@btinternet.com,ChIJGUZJm9XffkgRG1JnWlGph1s
The Tree Relaxation Retreat,relax@thetree.earth,ChIJR0MheezefkgR5MMcS0Kd7f0
The Little Lodge Spa,cheryl@thelittlelodgespa.co.uk,ChIJ5XXg1pS1eEgRAUDGQAdMEws
Spa Hotel,info@crownspahotel.com,ChIJNWZrGo1Hf0gRmK08PCBcEas
The Spa At Aldwark Manor Golf & Spa Hotel,reservations@aldwarkmanorhotel.co.uk,ChIJLcRHc8RKeUgR8eFP6t_5rgo
Thrive Medical Clinic,info@thrive-medical.co.uk,ChIJqz9WUhJPeUgRCDWw248w3WE
Dr Aimee Moss,draimee@draimeemoss.com,ChIJ8fm6aVI7eUgRvehucxxYGqo
The Bay Clinic,,ChIJB_liDfHPfkgRCNpxS5FauZY
"Imagine Spa, Hazlewood Castle",alex.thomas@hazlewood-castle.co.uk,ChIJCQdSjYlGeUgRMID7CtisiLQ
The Spa At Hornby,enquiries@thespa-hornby.co.uk,ChIJ3V9sR7qXfkgRLZ_xFVdc29A
Rocklands Lodges,info@rocklandslodges.co.uk,ChIJfyucuvonf0gRzxAJA2PKRm8
Ray Spa,hello@rayspa.co.uk,ChIJs5G47GfVfkgRyfn9Xs9NdoA
The Secret Sanctuary,,ChIJAQAcSXAXf0gRQFLYZhoHKdo
Saltmoore,escape@saltmoore.co.uk,ChIJS2CNPr8Zf0gRCmD8Sm3gmaM
Zap Aesthetics,enquiries.zapaesthetics@gmail.com,ChIJT7p7pkeVeEgRrw3n0u-0gnU
Tiny Stompers Baby Massage,langstaff56@gmx.co.uk,ChIJbXihk69LeUgRHoj5MW9q8ug
"The Spa at No.1, York",info@guesthousehotels.co.uk,ChIJPTOus80xeUgRw-XOIL3VNz8
Muse Medical Clinic York,info@musemedicalclinic.co.uk,ChIJSf2r69YxeUgRTSF8VKAjEMY
The Spa at The Grand York,spa@thegrandyork.co.uk,ChIJYWZvhekxeUgRPFuuX1YBTis
Skin Tech Clinic,info@skintechclinic.co.uk,ChIJb5vlzLgxeUgRVSOGGwPcn9U
Vasuki Ayurveda,info@vasukiayurveda.co.uk,ChIJZyFqCEwxeUgRD9tx90O8Aws
The Bothy Beauty & Wellness,revive@thebothywellness.co.uk,ChIJ__-PVh0xeUgRGT2_H8HhgL8
Chakra Therapy Rooms,relax@chakratherapyrooms.com,ChIJ58A8Ra8xeUgR8w-WBzhAelo
Blue frog therapies,info@bluefrogtherapies.co.uk,ChIJKXu6G6cxeUgRv9vpHg-fApo
York 3D Lipo Clinic,info@york3dlipoclinic.com,ChIJw-XX-5IxeUgR3vHkstzXKHk
Relax & Renew Skin Clinic,gemma.carlisle@btinternet.com,ChIJQyPdSnVLeUgRcep8o7nGq_8
Peace Massage Therapy,info@redmaynelodge.co.uk,ChIJJ_nNi3kteUgRqYAtUj6Rka4
Gloots Face & Body Therapies,jacquie@gloots.co.uk,ChIJM---nwkxeUgRd_iZjONrlcc
Coppergate Clinic,info@coppergateclinic.co.uk,ChIJl-H21KgxeUgRPt0V07pjzY8
Skin Medicine - Aesthetics and Skin Clinic,skinmedicine@outlook.com,ChIJZSLgUZcNeUgRIQ6aEUcOdsA
Julie Barker City Spa,,ChIJix1Ej5QxeUgRRY3nWrOHWNA
Re:fresh Holistic,info@refreshholistic.co.uk,ChIJuZMhQwfLfkgRTHiw0Ktk6Vg
Dr Florentyna Morawska,info@drflorentyna.uk,ChIJaztaCRycFGURcLRBL3RXlag
ANADA,,ChIJ7T3TkuY6eUgR6FsL1wP03Qs
Dr Florentyna Medical Aesthetics,info@drflorentyna.uk,ChIJN_t2ajlPeUgRMHJDxKB-t-k
Breathe Manor Farm,breathemanorfarm@gmail.com,ChIJQ1aqgskZeUgRjVQXRrPFcMI
Rising Dawn Aesthetics,dawndemuir@yahoo.co.uk,ChIJtaliBhBqwgIRUZTsXlPOrrQ
Passion Aesthetics,emmahancock93@outlook.com,ChIJnbnB9bYxeUgRs3qJy0DZXFI
The skin clinic Mole removal and more,,ChIJQwyIbe89eUgRFbanFcvNZsI
Green Ayurveda Spa,info@ayurvedainyorkshire.co.uk,ChIJ50neSppIeUgRiMbbypj4Wyw
Recchia Aesthetics,helenrecchia@outlook.com,ChIJZYZKIvopeUgRxeVxRKejq80
Beverley Jayne Aesthetics,beverley_jayne@hotmail.co.uk,ChIJ9z-6AF8PeUgR2aPoYBf5RCU
Day Spa near York,spa@theoaksgolfclub.co.uk,ChIJmYjDlccmeUgRMgc3n0NAYTc
Sweetpeas Beauty & Holistic Therapies,ruth@sweetpeasbeauty.co.uk,ChIJnb-c8H_ZeEgRj1zw_TUCHrw
Well-being With Amy,amy@wellbeingworkshops.co.uk,ChIJRRKL2CsneUgRm6EzQP7EKJM
Tara Jacob Massage Therapy,tarajacobmassagetherapy@hotmail.co.uk,ChIJcf4mhUvXeEgR29JytAPRHRo
Skin & Laser,enquiries@skin-laser.co.uk,ChIJPe0fWFOzfkgRWJhUdiPwql0
Three Graces Spa at Grantley Hall,,ChIJ8zKpf_OrfkgRUEV0_O-qZs0
Bamboo Thai Massage,gary@bamboothaimassage.co.uk,ChIJkYlFloqzfkgRvxuBYK5Zwgk
​Kristie Taylor Beauty,,ChIJh6YPqzyzfkgRUp-F8fnYaKo
Swinton Country Club and Spa,reception@swintonestate.com,ChIJRWC3zYepfkgRG8jyuqC25_I
Wellness-Within Skin Clinic - Skin and Wellbeing Specialist in York,,ChIJLcDasMI7eUgR7__sXLjQYZc
Beautifully Made Medical Aesthetics,,ChIJ4XSbe31TeUgRcWoCKgMOo3c
Innersense Aesthetics Medical | Wetherby,info@innersense-aesthetics.com,ChIJy81cGRJPeUgRuUv37Fcvp7M
The Retreat Beauty Clinic,info@theretreatbeautyclinic.co.uk,ChIJ2RSuj6pIeUgRX2o8cwNfj1k
Ana Guerrero's Holistic Wellbeing,ana.holistic.wellbeing@gmail.com,ChIJL7OMHacxeUgRZ5tSvlImpmI
Regen Physio York North,info@regenphysio.co.uk,ChIJkzdzLwB3eUgRpl6jNOD6zcw
Hazlewood Castle,alex.thomas@hazlewood-castle.co.uk,ChIJCQdSjYlGeUgREHvO9ultHbM
The Pamper Lounge,nicole@thepamperloungethirsk.com,ChIJt6BBMUe3fkgREhZ7WriiDjg
Aire Valley Martial Arts,duane@av-ma.co.uk,ChIJjUD_OKXve0gR0KELhtdxefc
Yorkshire Karate Academy (Riddlesden),yorkshirekarate@gmail.com,ChIJ11_5--3ve0gRPUuhldqDkgU
WMA (Keighley),instructor@wmakeighley.co.uk,ChIJ3UyO3nTle0gRSpkoLFoMdew
Strike Taekwondo Martial Arts Studio,lisa@striketaekwondo.co.uk,ChIJ24P9j6Xve0gRCKDhy2EAa28
Jason Murray Martial Arts,team@latofonts.com,ChIJ1eOdo7nve0gRynwfYntPgGw
Pendle Karate Academy,,ChIJAQAcLrHve0gR0htbyrN884c
Beanland Taekwondo - Keighley,office@beanlandtkd.co.uk,ChIJwcAGTXTye0gRFYQ2rFQ_OR4
Colosseum Performance,colosseumperformance@gmail.com,ChIJObBNpZnve0gR_3AIbxTt2r8
NCAA,,ChIJY8WqM8jxe0gRfUJQFiQLUfs
Keighley Kick-Box,keighleykbox@gmail.com,ChIJYVrka4vve0gRbkZ11E79vQQ
Horizon Taekwondo Academy - Keighley,info@horizontaekwondo.co.uk,ChIJZWW53aPve0gRPN_Q0t96FNo
Soaring Eagle Karate,info@soaringeaglekarate.co.uk,ChIJpQfyL5Tve0gRU5oH4h53Jzc
Schola Gladiatoria,,ChIJn66iZRPke0gRtpdDJ48DVms
Exceed Taekwondo,charlotte@exceedtaekwondo.co.uk,ChIJz904T5Tze0gRNe57ktdF4sU
Skipton Karate Centre,skiptonkarate@btinternet.com,ChIJuUdeaZ7ze0gRVzyvOTMYKSs
Jai ~ Muay Thai Boxing Camp,,ChIJF1P4zf3xe0gReFM5FndKk-4
The MAC,michael163ufc@hotmail.com,ChIJ7xD-K5jue0gRHEu9hE6k6xg
Taekwondo Tots,,ChIJBdnhYOvve0gRzDKTeCKIung
Yorkshire Karate Academy (Bingley),yorkshirekarate@gmail.com,ChIJ_dvvYqTle0gR-Bk5UpgrdaU
Zeeshan Zafar School of Tae Kwon Do,,ChIJlYhX5abte0gR1PrYMf3XnTQ
Keighley Lishi Tai Chi,energy@lishi.org,ChIJx5Z6q_jve0gRyXoOXFg91Ds
Combined Arts Wing Chun Kung Fu and Qigong Martial Arts School,contact@combinedarts.org,ChIJ-Z1PnWfqe0gRKFsGR3tmo9A
Carole Park,info@caroleparkhealingarts.com,ChIJSVP4zf3xe0gRlw0jILT0C8U
Yorkshire Karate Academy (Cottingley),yorkshirekarate@gmail.com,ChIJjW3Fek_le0gR5EwDbIN8eig
Yorkshire School of Martial Science,chief.instructor@ysms.org,ChIJCVbn5KdneUgRCE93IfoKdDg
JS Karate Academy,jskarateacademy@gmail.com,ChIJ3Rv3nVqsfkgRwX4pwZQvXHE
Eastburn Amateur Boxing Club,,ChIJtzhrT9bxe0gRuojBZSMYwO8
Aspire UMA Academy-Yorkshire,datamanagement@nestmanagement.co.uk,ChIJkwBRyvWnfkgRjgXPpgQ0YXA
Yorkshire Martial Arts,hello@yma.ninja,ChIJ5bwIxMpHeUgRyAtFGY9ZD2Q
Martial Arts and Leadership Academy Driffield,info@martialartsandleadership.co.uk,ChIJEy0HyiLKeEgRyUNyrIDd8_M
United Martial Arts College,,ChIJSQehiloqf0gRElDXxb-yELM
Thorp Arch Martial Arts,,ChIJk6lD7HBJeUgRZJqkYFVCp9M
Progressive Martial Arts,info@progressivemartialarts.co.uk,ChIJ-9VchH2gfkgRx05jWl1U4jA
Compass Martial Arts,instructor@compassmartialarts.co.uk,ChIJ-xE15jY_eUgRjxkUycu9Mlo
Ai Martial Arts,info@easingwoldmartialarts.co.uk,ChIJ9Wvhgp3LfkgRjO3Xx-9bSnA
Martial Arts 4u,enquiries@martialarts4u.co.uk,ChIJAQBQ0pBIeUgREqG31RGXWeE
Martial Arts Office,enquiries@martialartsoffice.co.uk,ChIJe70-yT5JeUgRtf8Kdgiw4b4
The Mirai Dojo,andrew.gulson@hotmail.co.uk,ChIJHWOUqA1SeUgRuJEB2XC-JxU
Yorkshire School of Martial Science,chief.instructor@ysms.org,ChIJpV7hi5Dbe0gRHfCDRHs8eV4
Spirit Martial Arts Pudsey,instructor@spiritpudsey.co.uk,ChIJKUjVLuDhe0gR_qXlEUSlX2I
Yorkshire School of Martial Science,chief.instructor@ysms.org,ChIJw1WpFxAxeUgRl_dfWV1OWz8
Yorkshire School of Martial Science,chief.instructor@ysms.org,ChIJ35InSeBbeUgRqF2ICQCZK4Q
Yorkshire Karate Academy (Bradford),yorkshirekarate@gmail.com,ChIJqxitQ1Lhe0gRYx91zc77KYw
Old School Wing Chun,contact@oldschoolwingchun.co.uk,ChIJNcwVKZwzeUgRMPQuVD9RyuE
Hero Martial Arts School - Darlington,office@heromartialartsschools.com,ChIJH9y1JDabfkgRsHM16xp_rkg
Kyosho Karate Hurworth,,ChIJr7MRfLOZfkgR9-xCYvxlfgE
Kodokan Martial Arts,enquiry@kodokan.org.uk,ChIJJwXBJ0SafkgRlbNIwgtSuqc
Evolution Martial Arts Academy - Darlington - HQ,james@evolutionmaa.com,ChIJSQcNMDqafkgRD3VR-hBPjUA
The Lab MMA Gym,info@thelabmmagym.com,ChIJQXqd1ZmbfkgRQNtZgcStdQI
Gannon's Martial Arts Darlington,john@gannonsmartialarts.com,ChIJVRPXsZ-bfkgR7PpCCTejHf8
Hero Martial Arts Northgate Darlington,office@heromartialartsschools.com,ChIJzSBlfXGbfkgR62ulA6USJvQ
Matayoshi Kobudo Kodokan International - UK Branch,enquires@matayoshikobudouk.com,ChIJ-dvuptebfkgR7i0kvRuIOnY
Kyokutan Karate,info@kyokutankarate.org.uk,ChIJRboO5QecfkgRG7nivBmamfA
GREEN DRAGON MARTIAL ARTS,,ChIJb3jOga-bfkgRLKbmv1qGOu0
North Yorkshire Goju-Ryu Karate Club - Eaglescliffe,,ChIJhR_XIZSTfkgR3icmDw27Kq8
NEST Taekwon-do,instructor@nest-tkd.com,ChIJB1WGzCTlfkgRkVqsAVyiJAI
Auckland Martial Arts Academy,enquiries@aucklandmartialarts.co.uk,ChIJtUVfhTiCfkgRFx18khb8cM8
Tees Valley Tai Chi,,ChIJPZn0ar-dfkgRUg4_AwHkIPU
Darlington Boxing & Martial Arts Academy,,ChIJj3B59MObfkgRIa_UKDoXQ1c
Progressive Martial Arts Northallerton,,ChIJmewrEQK9fkgRvXz2d9cW3Do
Equilibrium Martial Arts,equilibriummartialarts@gmail.com,ChIJyyunjJu9fkgR9CTWdOCrmeo
Le Modus - Martial Arts Group - East Thirsk Community Hall. Self Defence & Fitness Gym,info@lemodus.com,ChIJb5qwvN63fkgRWHFuVydFgE4
Fighting Fit Boxing Academy Northallerton,cleminson77@gmail.com,ChIJBw2CSDG9fkgRI9tXHzhcjqA
Le Modus - Martial Arts Group - Thirsk. Self Defence & Fitness Gym,andrew@lemodus.co.uk,ChIJiVMhP4e3fkgRGmdQo6AuC98
Yarm Martial Arts,info@yarmmartialarts.co.uk,ChIJkbkIYAmUfkgR2UgkeqgEjoI
The Karate Dojo,thirsk@byakko.co.uk,ChIJHRu7DTC2fkgRosvri7vrK5s
Le Modus - Martial Arts Group - Sutton-under-Whitestonecliffe. Self Defence & Fitness Gym,andrew@lemodus.co.uk,ChIJq1c6BU23fkgRFb9tLoRSIHQ
Innovation Jiu-Jitsu Academy,info@innovationjiujitsu.co.uk,ChIJR85AA-2TfkgR8KYwKuuLgtE
NXT Generation MMA Teesside,webmaster@nxtgenerationmma-teesside.com,ChIJYfdn9GyTfkgR43wrEP7Dkqo
The Dungeon BJJ And MMA Thornaby,dungeonbjjgateshead@gmail.com,ChIJHR9ACiCTfkgRVTixdkh4CuA
The Karate Dojo,thirsk@byakko.co.uk,ChIJ7WDUhU0efEgREHwf73qJgxA
The Karate Dojo - Ripon,compliance.officer@websitedojo.com,ChIJByvrx0usfkgR1JUad0vTYtw
Chi Taekwondo Academy - Catterick,,ChIJSwYZLa0ffEgRNDfvdQsxdOs
MartialArts MegaStore,,ChIJqx2Fg_kfeUgR5ZFCA7sKtu0
Defence Lab (Hook · Goole),,ChIJifvaBJUfeUgRm2XxPtQWI1E
Ultimate Taekwondo Club,info@ultimatetkd.co.uk,ChIJ8ZiL77cPeUgRnuSnsoN0XMU
Direct Martial Arts Academy,masterlewis@directmartialarts.com,ChIJU3o3HMcNeUgRT5ALh_mFyQc
Rawcliffe Tai Chi classes,team@latofonts.com,ChIJT8_WGpcZeUgRAA0h0MZoxNY
RG Kickboxing,,ChIJ5Xv4JHMjeUgRcAKj3di0PhY
Twin Tigers Martial Arts & Fitness (Education With A ... CIC),info@twintigers.co.uk,ChIJi8_W7g7leEgRKwQ9OkLekbk
LMA Kickboxing Academy,stevepenistonelma@hotmail.com,ChIJ4TI7zG89eUgRBlQOazfhzQ4
Boxing Academy,,ChIJFQwflvs8eUgRShC6ulfEWrA
Copmanthorpe MartialArts4u,,ChIJdypkW-sxeUgR5QIw8Ypl-qA
Phoenix Martial Arts,mrwalker@phoenixmartialarts.org,ChIJqekwhMBqeUgRnLfj8XB0i1Y
Train Taekwondo Schools - Market Weighton,gavin@eastyorktaekwondo.co.uk,ChIJSQY35__aeEgRVVIFe2AwUYg
Mura Martial Arts Clubs,info@murakarate.co.uk,ChIJ_V3iCow9eUgRgYgu21yv7C8
Kung-fu School 7 Golden Dragons,,ChIJc5LF2WFteUgRhMiRmmR-XCk
Mann Family School of Kung Fu,help@nspcc.org.uk,ChIJq6qFPkfleEgRX_QUttafMSI
Ultimate Taekwondo Adwick,info@ultimatetkd.co.uk,ChIJzaMbpEUTeUgRoW1HWC0RNo0
Gannon's Martial Arts Scunthorpe,john@gannonsmartialarts.com,ChIJwcLKfmPleEgRlJ7KHMMq_0g
ACMAC Stainforth Martial Arts,andy.acmac@yahoo.co.uk,ChIJsQf3q3AQeUgRKFKmmRaVslM
Doncaster Martial Arts Centre,info@doncastermartialartscentre.co.uk,ChIJU02H9dgNeUgRW9JetE14qvE
Charles Martin Martial Arts Academy,info@charlesmartinmartialarts.co.uk,ChIJW_Ad23UOeUgReVwT6Kz-v-Y
MartialArts4u Doncaster,enquiries@martialarts4u.co.uk,ChIJtVj1cgYNeUgRrnSqQNgw8lc
SSMA Martial Arts Balby,,ChIJt35LeWANeUgR8Cv5YwvPDpU
Swat Taekwondo academy,,ChIJjb3piwtzeUgRDsLgbwdYGvM
Combat Academy,info@combat-academy.co.uk,ChIJq6qqqo1WdkgRISR_qPh173s
ACMAC Martial Arts Balby,andy.acmac@yahoo.co.uk,ChIJH30iWkgMeUgRePSL2IrtO-Y
Warren Martial Arts,,ChIJYUkI0k8ReUgRg-AWqb0DXOI
East West MMA,armthorpe@ewmma.com,ChIJGYhwP78PeUgRTCUfqskF54E
ACMAC MARTIAL ARTS SCHOOL - ROSSINGTON,andy.acmac@yahoo.co.uk,ChIJNQI4rsMPeUgRaI9WEi1JUmM
Mick Shores Acadamy of Martial Arts,,ChIJ-TNl2nUOeUgRSGSyshf0Vew
Evolution MMA Centre,,ChIJu98E3mYSeUgRYOKEy5-t40w
Martial Arts Masters Organisation,info@martialarts-masters.org,ChIJzy6-f3sNeUgRLgco3mJY_Ho
Doncaster Sambo,doncastersambo@hotmail.com,ChIJNZ0U6F8NeUgRnyOHaejWpEQ
"X Martial Arts Schools, Harrogate",stacey@xmartialarts.co.uk,ChIJUQRa9htReUgR4F1ERdOhyfg
Premier Martial Arts Harrogate,info@pmaharrogate.com,ChIJkRasjp5TeUgRMLFwCtvYYoA
Chris Jones Martial Arts Centre,,ChIJO4cGfQxSeUgR_7Z1Cmtws6k
Bamboo Forest Martial Arts,paul@bambooforestmartialarts.com,ChIJY-80B9JVeUgR1UnsvztzKNY
Martial Arts for Life,enquiries@martialartsforlife.co.uk,ChIJm3wDJvFTeUgR2XNhEwjkJmY
Harrogate K.R.Ali Taekwondo Academy,admin@harrogatetaekwondo.co.uk,ChIJT7uzRcVTeUgRWVTduo6vzWg
AIM Martial Arts & Leadership Academy,otley@aimmartialarts.com,ChIJQYLHoWhReUgR7nQofJTXlJs
Harrogate Jujitsu Club,,ChIJJ_EpWttTeUgRw2bP6fmrLxo
Gracie Barra Harrogate - Brazilian Jiu Jitsu & Self Defence,info@gbharrogate.com,ChIJ0zG6-otReUgRPscZhinMbqc
Harrogate Shotokan Karate,sensei.price@ntlworld.com,ChIJp9lZb8VTeUgREU0uI6pvsUw
White Tiger Karate Academy,contact@sansoxygen.com,ChIJ9ZNKjPZTeUgRmaiaEUFL-gw
Harrogate Tai Chi Centre,,ChIJn3l2UGVReUgR8MROlaqFXyM
SEISHIN KYOKAI KARATE ASSOCIATION,seishin_kyokai@outlook.com,ChIJHxqhrQ1SeUgRyei7xeQMZdE
Self Defence Academy,husarghita@yahoo.co.uk,ChIJyU_9DfxReUgR0ijdH0C9Ja8
Harrogate KTA Taekwondo & Martial Arts Academy,admin@harrogatetaekwondo.co.uk,ChIJT7uzRcVTeUgRvVVyRZE-e6I
Kao Loi Gym,pierre.mahon@virgin.net,ChIJTzVRDnBReUgRDFzGvJ_Avdo
Harrogate Karate,,ChIJdSSBPS1SeUgRioV7lZ1-XBo
Harrogate K.R.Ali Taekwondo Academy Olympic style,admin@harrogatetaekwondo.co.uk,ChIJJ7D3Ge5TeUgRFn3rpMuxC8A
Spartans Academy of Krav Maga,info@kravmaga-academy.co.uk,ChIJncKd6rVReUgRGvQGrJiP_bU
EBMAS Wing Tzun Self Defence System,tgarrick67@gmail.com,ChIJ83uokM9TeUgR3oVmqt3N6Kw
The Karate Dojo,,ChIJRRRN6RezfkgR4tfAQpeBSpU
Harrogate Aikido Club,privacy@stty.co.uk,ChIJrYyg1U9ReUgRAf8N2OAf0z4
Jion Studios,,ChIJfRv7mUKtfkgRzQV6A-XtQ-4
Royal Mail - Skipton Delivery Office,jasmin.prichard@royalmail.com,ChIJv18q86Lze0gReYHTpID_bKw
DHL Express Service Point (Midgley Motor Cars Skipton),,ChIJV8wRVdTze0gRlzzZAlqUTmM
DHL eCommerce ServicePoint,,ChIJsSHj1Nzze0gR7Qv5CC3bxJg
