name,email,place_id
Elite Music Management,emile@elitemm.co.uk,ChIJm22l5nSFdUgRf4df_WdO01Y
Entertainers Now,info@entertainersnow.co.uk,ChIJn9tFQE4b30cRZw-cpnKHEME
etx entertainment,info@etxentertainment.com,ChIJ9W98kHoPdkgRo2GjKKfKiEA
MistryMusic Entertainment,info@mistrymusic.com,ChIJydE5554bdkgRxMGlOJR3rGc
UK LIVE ENTERTAINMENT,john@ukliveentertainment.co.uk,ChIJB3kF118DdkgRW__5e6vX6bg
Contraband Entertainment,emily@contrabandevents.com,ChIJ_____-AbdkgRlz9aiSvUu24
Another Tongue,marcus@anothertongue.com,ChIJufN0tNQEdkgR2vpgwMpOgTk
Encore Musicians,joel@encoremusicians.com,ChIJxREt-KscdkgRSAQgSsFCpE4
AJK Dance Agency,alex@ajkagency.com,ChIJY7ti6cwEdkgR9ggpMlrrHfQ
Mainstage Live,hello@mainstagelive.com,ChIJIbWQQ6gFdkgRhWV2E78uxcA
Core MGMT Ltd,info@coremgmt.co.uk,ChIJf1XAqjMbdkgRSiaLvkAdppA
Prelude Entertainment,zoe@preludeentertainment.co.uk,ChIJa-xIGFQbdkgR-9WHZcIz_do
Capital A List,marketing@capitalalist.com,ChIJMVBYFS8cdkgRzf-6UN1urNU
Sound Artist Management Ltd,shaun@soundartistmanagement.com,ChIJaTGuXeIPdkgRqK5zbpJpBn4
Young Guns Group,monacoshowband@younggunsgroup.com,ChIJB_QKyioFdkgRI6xBj7X7rkI
GetComedy,info@getcomedy.com,ChIJOzzetM4EdkgRxfvlCSpC0IU
First Recruitment Services,andrew@firstrecruitment.co.uk,ChIJzWyHLLCMdUgRzzusuItLIJ0
Question One Ltd,holden.thomas@gmail.com,ChIJl6FmynUPdkgRbAKZLPZfDo8
Baron Entertainment,info@baronentertainment.co.uk,ChIJSwDxqv4PdkgRfu1nqMl1Qgs
The Dench Arnold Agency,contact@dencharnold.com,ChIJ0WwrPdUEdkgRr2l135popek
DamnGoodVoices,casting@damngoodvoices.com,ChIJmX7lD3wEdkgRlwmjExg7l6k
UNITED ENTERTAINMENT & MEDIA LIMITED,info@uemlimited.com,ChIJJQ1sC9UadkgR-ctygGiHVZE
Groove Nation Entertainment LTD,info@groove-nation.com,ChIJZw9zRirFmG4RB6S7__eqfqI
The Ministry Of Fun,james@ministryoffun.net,ChIJd1Dv36YEdkgR6oWjWdadEcM
Coalition Presents,hello@coalitionpresents.com,ChIJcysyDx0bdkgR4KuXirvpuNA
Xcaliber Party Band,hello@xcaliber.band,ChIJYf89_cbXdUgRlpZP9aRIUZk
Bigfoot Entertainment Ltd,info@bigfootents.com,ChIJs3rmMJsFdkgRRC07teZ4Xqw
The Entertainment Providers,info@theentertainmentproviders.co.uk,ChIJm1okFqQBdkgROhmdeYlq0UY
Sway Allstars,david@swayallstarsorchestra.com,ChIJTVxWuddp30cRunECqqQ6LCw
FixTheMusic - Wedding Bands & DJs,ed@fixthemusic.com,ChIJp1jqL0cDdkgRnSkojYgH0-k
Bella Entertainment Agency,info@bella-entertainment.co.uk,ChIJc8vk23EHdkgREWBT0Spj3KA
DEBUT - Secret Concert Series,lizzie@debut.org.uk,ChIJaeBMOrAFdkgRDFF9Uq7y7y0
International Talent Booking,jan@itb.co.uk,ChIJl7DgZikbdkgR-tjc8HdS3cY
MN2S,dave.alcock@mn2s.com,ChIJlxl_Y6cEdkgR9NgaohAexGk
ALR Music,alex@alrmusic.co.uk,ChIJH5GS-isbdkgRMWEUoO2VobE
Sternberg Clarke Ltd,adam@sternbergclarke.co.uk,ChIJM3C84WUPdkgRi51OpL49bg0
Screen Talent Agency Ltd,agency@screen-talent.com,ChIJDz5Fc7ccdkgRNHOi_SfjH_k
Circus Stardust Entertainment Agency,info@circusstardust.com,ChIJ4XmAdP4a30cR624WMtFcRdI
Asgard Promotions Ltd,pc@asgard-uk.com,ChIJAz8sr-AadkgRmRa2k_TB6zQ
HOMETAINMENT,support@hometainment.com,ChIJU2brV3TYHUYRuVGfxX1V4TU
Music for London Ltd.,info@musicforlondon.co.uk,ChIJ00gcP9YadkgRDU5yrI7Drtk
Blank Canvas Entertainment,info@blankcanvasentertainment.co.uk,ChIJGXNAY2q4TK0R9cX0zvhJoqQ
Boisdale Entertainment,geoff@boisdaleentertainment.co.uk,ChIJFaQaDSIFdkgRLROjKEEyQx4
Jonathan Clowes Ltd.,admin@jonathanclowes.co.uk,ChIJoZsV_O4adkgRk1lqtdZKrR8
FAST IPTV UK,help.fastiptvuk@gmail.com,ChIJUY49MTwFdkgRLGA76ZAFB6M
The Beckster Lifestyle,beckster@thebecksterlifestyle.com,ChIJX6gFFoYFdkgR0JcVCfrvuxI
Hamilton Hodell,louise@hamiltonhodell.co.uk,ChIJI3cCkSobdkgR3T8r33KN9rc
BBA Management,office@bba.management,ChIJj47p_ssEdkgRnWOB9CZIDnA
Encore Entertainment Ltd,rory@encoremanagement.org,ChIJNTugAF8FdkgRL1TcOFDsB5o
Cloud9 Casting & Management Agency,am@cloud9casting.com,ChIJd77ClSIbdkgR4r7a3_ZzShM
Solo Music Agency Ltd,robert@solo.uk.com,ChIJJ9zV3nQPdkgRIEeE5xWfrWQ
Jillie Bushell Associates Ltd,jillie@jilliebushell.com,ChIJgaB_Ao0EdkgRXulww2-sbHs
Global Artists,jamiedixon@globalartists.co.uk,ChIJ-5lmgtEEdkgRkQlaA_y0Ixo
Function Central,mike@functioncentral.co.uk,ChIJb5LPX6UcdkgRUuc_Wz1TtTQ
Boujee Music,hello@boujeemusic.com,ChIJqbceq8wEdkgRBbB2yZ0Hj0k
Musical Bingo,will@agencyunknown.co.uk,ChIJ-9-XTccbdkgRjM-Gc6BVPCE
Crystal Ball Events,eventscrystalball@gmail.com,ChIJDV-lheIadkgRMt9kHZTJ4uA
"Madeleine Milburn Literary, TV & Film Agency",info@madeleinemilburn.com,ChIJu8jBokYbdkgRhmkvvjFx8tI
Liquid Strings,info@liquidstrings.com,ChIJS5pRUbwNdkgR1YdvjzvtI0U
Bloomfields Welch Management,info@bloomfieldswelch.com,ChIJo5dswCwbdkgR_fbiXqPIpvg
MYMUSO,mike@mymuso.co.uk,ChIJNRXTBq96oWsRuv-F4UHvfVY
Limelight Management,alison@limelightmanagement.com,ChIJr6djH58PdkgR5X_N-_-UdBc
Molisound Entertainment,info@molisoundentertainment.com,ChIJrdSDGns1mKsRrqE7Puo2bRk
Non Stop Kids Entertainment London,info@nonstopkids.co.uk,ChIJLQo9cKYcdkgRkU-H3Qha40w
PBJ Management,pbj@pbjmanagement.co.uk,ChIJbU7eyCwbdkgRl24NeG_WAvo
Jo Unwin Literary Agency Ltd,info@jounwin.co.uk,ChIJxYGfIB0QdkgRkKixL0Eu5uU
JoJoFun London Children's Party Entertainers,jojo@jojofun.co.uk,ChIJryrm8kMDdkgR4tL7fcSedh4
Molto Music Group,contact@moltomusicgroup.com,ChIJHYMXSIEFdkgRdani34Pq2Q0
The Value Xchange - Sports & Entertainment Agency,david@thevaluexchange.co.uk,ChIJm-SYsZ4bdkgRJOVS0ipd664
Party Planning Sussex - Daniel Lay Event Services,contact@daniellay.co.uk,ChIJDQUFcC72dUgRtPtcg_LeWDE
Speakers Corner,rebecca@speakerscorner.co.uk,ChIJNQAhgnMbdkgRSWQviD7HhuQ
Byte Entertainment,dave@byteentertainment.com,ChIJ5TUtvycbdkgRv3cks4lgZBk
SKLLST Hospitality Entertainment Ltd,website@skllst.net,ChIJTeHw6bwPNSYRAewV88VMXPU
Luxe Bounce UK,luxebounceuk@gmail.com,ChIJLfGL3Qm-3C8RadRALC4FEyE
Storm DJs DJ Hire,hello@storm-djs.com,ChIJCYL6kfACdkgR-RXzHjRGWhQ
Scott Susan Lookalikes Ltd,susan@lookalikes.info,ChIJD2zCxpkbdkgRI5YAdmpBaX0
DOVER STREET ENTERTAINMENT,g.scott@doverstreet.xyz,ChIJQVgC2tIEdkgR-ccDICsT4Jo
M P C Entertainment,mpc@mpce.com,ChIJwxst2goQdkgRSJkohKCD_4s
Music Students for Hire,sophie@musicstudentsforhire.co.uk,ChIJVec3wXIddkgRGSn4-0R5C7I
Creative Artists Agency,amacdonald@caa.com,ChIJ1S_hb3Q0cEERp6tqn2Y5ZI0
AHA Talent Ltd,submissions@ahatalent.co.uk,ChIJc0sKX9MEdkgRlz3PpG80eBM
Harvey Voices Ltd,info@harveyvoices.co.uk,ChIJg4SHA_gedkgRjRcIM9_l2Lc
AEG Europe,kirstie.loveridge@aegeurope.com,ChIJryHPEdcEdkgRe35KTNDdLsE
Creature Events Entertainment - Hire a Dinosaur,info@creatureevents.com,ChIJM1-8k7cIdkgRxvB6F0TYurc
Just Voices Agency,dawn@justvoicesagency.com,ChIJrfrkqxgFdkgRdBtKhk6W5fM
Privilege Entertainment Ltd,francesco@privilege-entertainment.com,ChIJx73UfU0FdkgROwXvlUgZHO0
Spiritual Events UK,info@spiritualevents.co.uk,ChIJfcZwLycbdkgRJhS4YO7RYHI
Celeb Agents,julia@celebagents.co.uk,ChIJvbbDwCwbdkgR1PduVQqDCOM
Savages Personal Management,info@savagespm.co.uk,ChIJX3YJLT4PdkgRLTBfPtD0oeI
The Kids Entertainers Network,info@kidsentertainers.net,ChIJLQzeTCsbdkgRg4jftRfYFNg
Scarlet Events,marc@scarletevents.com,ChIJJwwPYdUEdkgRgqSnX2kRARM
You Beauty Photo Booths,info@youbeautyphotobooths.co.uk,ChIJaz7E8eQOdkgR4nFe2ympNnI
Drum Cafe UK,aviva@drumcafe.co.uk,ChIJfUVSPcIFdkgR3y5PKxzNkW0
Mike Reed Promotions,info@mikereedpromotions.com,ChIJNWEiyqHL2EcRyFuKdS4W4dc
The Agency Excellent Entertainment Ltd,marc@excellententertainment.biz,ChIJAQCEBNIZdkgR5YP1wKf-l4c
Friends Entertainment,info@friendsentertainment.net,ChIJVVVhmV4FdkgR2dbGsCkLPJc
Aura Entertainment,info@auraentertainment.co.uk,ChIJY6kY5vgFdkgRgRPnx8ibdXk
English Gal Media,info@englishgalmedia.com,ChIJLW5d5kSn2EcRcsCUcQsUaCw
Full Stop Entertainment,clare@fullstopentertainment.co.uk,ChIJ4aBEaRYFdkgRkRGwzBqeVfc
Serengeti Entertainment Limited,enquiries@serengetientertainment.co.uk,ChIJKeIwwl4FdkgRHvkMqji9cGw
Carte Blanche Production Ltd,contact@carteblancheproduction.com,ChIJDaSGe_MFdkgRB8hUAhWh9AI
Pemberton Associates,general@pembertonassociates.com,ChIJS02fhbIcdkgRZjzcb5a_RTE
Arlington Enterprises Ltd,hilary@arlingtontalent.com,ChIJU2lYeiwbdkgRtOq9EnszyJI
Canalside Live Stage,info@merchantsquare.co.uk,ChIJTzOZbrIadkgR63qnBkGjs9I
Yui Entertainment,yuxin@yuientertainment.com,ChIJ213QelYbdkgRuLNbypyrZbE
Waring McKenna Ltd,applicants@waringandmckenna.com,ChIJgfbAkssEdkgREP1RSvrNQaM
Landmark Entertainment,info@landmarkentertainment.co.uk,ChIJ_yjDVswEdkgRbMrgfEBTrNM
Byron's Management,office@byronsmanagement.co.uk,ChIJQeZtWDMbdkgRvj_abJvUDTo
DLT Entertainment (UK) Limited,sshea@dltentertainment.com,ChIJc5k3-C0bdkgRZPI2sLrfVDU
Voquent Voice Over Services,sales@voquent.com,ChIJQwlLhDMFdkgRJNMoPpLdBtA
The PEEL Entertainment Group,martin@peelentertainment.com,ChIJPV4aP1YxcEERT5thApynlxc
BPM Artist Agency,bookings@bpmartists.com,ChIJ8xRRPyM7e0gRBo05NPt-6v8
Phil McIntyre Entertainments,paul@mcintyre-ents.com,ChIJU5BhYysbdkgRMLdxhRAm5Nw
Frankly Entertaining Limited,hello@franklyentertaining.co.uk,ChIJp6jzXtYadkgRxL5wZLIcllk
The AI Speakers Agency,agent@ai-speakers-agency.com,ChIJw-pfk6YFdkgRsZOQ8gw784I
Top Cat Entertainments (Central London),info@topcatentertainments.co.uk,ChIJ0S1ANfMadkgR0Qm8z1nPKgg
United Talent Agency,rowea@unitedtalent.com,ChIJR0-3iFwbdkgRWZWcHI2oJBo
Tavistock Wood Management,info@tavistockwood.com,ChIJU4XCZioFdkgRMqGA85P05Is
Triforce Entertainment,kara@triforceent.com,ChIJkVgGTiobdkgRhS-WrTd6QPY
OMG-Entertainments,curt@omg-entertainments.co.uk,ChIJ2U0Prc4adkgRjJF0Tb9j_LQ
MishMash Management,abi@mishmashmanagement.com,ChIJnfkzDdMEdkgRp33DepzaSWg
Neil O'Brien Entertainment Ltd,beth@neilobrienentertainment.com,ChIJVVVVVSobdkgRTOXyp5i-flw
Blue Book Artist Management Ltd,jack@bluebookam.com,ChIJx61p-C0bdkgRNP01EmxAB5Y
West One Entertainment,team@westoneentertainment.com,ChIJk-f_rSwbdkgRX0WVLP4opoY
Nordlings,info@nordlingstalent.com,ChIJq6qqqtcadkgRDIsXJekDXTU
Serotonica Entertainment,nottinghamstudenthousing@serotonica.com,ChIJU_DX0tQadkgRnNcm7P_glq8
CDA,cda@cdalondon.com,ChIJT2m-T2cFdkgRcvvMGOW5JVM
Singers for Hire,info@singersforhire.com,ChIJs2EBVM4adkgR_9bk5fxJ89M
Chartwell Speakers | Speaker Agency | London,ellis@chartwellspeakers.com,ChIJyWg2DgAQdkgRf0OZOtzWhak
Jo Hole Associates,info@joholeassociates.com,ChIJhf3CryoddkgRKxn_Oaac9jE
CREATION ENTERTAINMENT MEDIA,sefi@creation.uk.com,ChIJmbjFtCwbdkgRQyHnfElHBLc
David Graham Entertainment Ltd,info@davidgrahamentertainment.com,ChIJVVXZQysFdkgRaAInuwub-KI
Titanium String Quartet London,info@ukmusicmanagement.com,ChIJt4taLlMFdkgRBmzGDk9S150
Spotlight Entertainments,info@spotlight-ents.biz,ChIJZ8ZK6S5f30cR0QB6waoMqw8
Countywide Entertainments,dancountywide@gmail.com,ChIJiwOpw_0a30cRZTKmht9I5jE
Wildthings Entertainment Ltd,dan@wildthingsentertainment.com,ChIJ2aV5QtcPdkgRxk-ENMZSw8g
The Drummer Agency,nigel@thedrummeragency.com,ChIJ41X8PLJG30cRSz4nkKWbDFs
3RINGS Management (Formerly Love Rudeye),info@3-rings.co.uk,ChIJw4MGJZYbdkgRhvANlnqvDwM
"EMC Wedding, Party & Event Hire",webenquiry@emcommunications.co.uk,ChIJmRqejjhE30cRFMe4U8TAccc
NVA Sports and Entertainment Group,info@nvaseg.com,ChIJmWAE_iAFdkgRV-yBlThrn6w
MINT DJ Services,info@mintdjs.co.uk,ChIJ2a89eFsEdkgR1QcjgdsoQA4
The Columbo Group,lynda@thecolumbogroup.com,ChIJQZDJXGcbdkgRmuWOiQOG2Yk
MacFarlane Chard Associates,peter@macfarlane-chard.co.uk,ChIJWbtdaCwbdkgRi-77EuaHW5M
Flood the Floor,benedict@floodthefloor.co.uk,ChIJMVLyxGQPdkgR4iqPOXqEtxU
Take 3 Agency Ltd,tyler@take3agency.com,ChIJIxYbc1wFdkgRPw4cnyur33Q
London classical singer wedding singer London Black Actress,ladyskara@hotmail.com,ChIJ1wVEWiIQdkgR0RXjp7Pv6HA
The Entertainment Agency Ltd,vkeene@teaentertain.com,ChIJTb1W2k4bdkgRWEMVdeKR_go
Supertonic Music,enquiries@supertonicmusic.co.uk,ChIJ5x10V6r1uAcRSgtP-35OitI
S M A Talent,olav@smatalent.com,ChIJU2d8YtUEdkgR8DlTytOEa1Y
Duncan William and Playing With Minds,enquiries@playingwithminds.co.uk,ChIJ0WttzcQEdkgR6xouUWXIvfQ
London Fanfare Trumpets Ltd,info@londonfanfaretrumpets.com,ChIJMzbYuXGx2EcRt2D_aFmLtck
Merlin Venues,events@merlinvenues.com,ChIJSSucrc8adkgRMdTO1g6eaFI
DAYMADE,andrew@daymade.co.uk,ChIJKR1Zz3wddkgRqhV07d_OcE0
SOS Entertainment,info@sosentertainment.party,ChIJn14Bxhrh3kcRiQ9ukccDvCA
The Entertainment Specialists UK,danny@theentertainmentspecialists.co.uk,ChIJweyY8WAGdkgRPPCrxbIkBLs
Reallies Entertainment Ltd,enquiries@realliesent.co.uk,ChIJcb8Qi38Q30cRS4MleNSAu7M
ABC Magic,energy1@btconnect.com,ChIJaaaEn1MFdkgR6rIWBP5IOA4
The Cyber Security Speakers Agency,agent@cyber-security-speakers.com,ChIJt9zQWFIFdkgRUbODraIPu80
Thirty Two Music,hello@thirtytwo.tv,ChIJFzJmDNAcdkgRcTzzBvzY9Fs
Stanton Davidson Associates,geoff@stantondavidson.co.uk,ChIJ9wgchi4bdkgRR1ATp3Z_flg
Events in Towns,contactus@eventsintowns.com,ChIJKc7KQ7sR30cRGDBK4RgeA3Y
Sally King Agency,sallykingagency@gmail.com,ChIJhxhlh4UMdkgRFiMtM6FfAVI
Happy Face Entertainment,team@latofonts.com,ChIJ83NX8NJdDi4RYgvulRHs-44
Reflex Racing GB Ltd,derek@reflexgb.co.uk,ChIJ5fpbbmPY3kcRifq7WRgNSK0
Sussex DJ Company,sussexdjcompany@gmail.com,ChIJfbTx5CgR30cR3ta2cmcBNFQ
The Music Man - DJ & Disco Hire,raul@youtube.com,ChIJjZWS_p8a30cRH_vYbTJ0-eo
One Tiger Media Solutions,mark@onetiger.co.uk,ChIJk6uj_rYb30cRrkyoJBh89v0
Smartway Entertainment Limited,contact@swe.org.uk,ChIJ-dc6X2EEdkgRSjTtNWbKoVA
KPS Entertainment Management,kps_redzmodelz@yahoo.com,ChIJW1Z95YcFdkgRHyfCG7qHlHA
LarMac - Producers of Live Entertainment,ian@larmaclive.com,ChIJi1RmulwDdkgRUdwz7hdbPnQ
United Productions Creative Ltd,lyndon.lloyd@united-productions.co.uk,ChIJKRcaRbMFdkgRIkHzv-KYns8
Diving Bell,info@divingbellgroup.com,ChIJV2gtz1sbdkgRBmucJKGF9-w
Marc Paul Mind-reader and Psychological Magician,ruben@marcpaul.com,ChIJy42PjzQbdkgRoGC_iriMcss
Jonathan Arun Ltd,commercials@jonathanarun.com,ChIJIV456k8bdkgRJIccCc5JJzM
Froggle Parties LTD,michael@froggleparties.com,ChIJ3U71SxUEdkgRylAhOAns1eU
C&W Agency,matilda.ayris@cwagency.co.uk,ChIJ70wAH9UEdkgRdXFkM1Y5QrI
Adam Keisner - Close-up Magician and Sleight of hand artist,adam@keisner.com,ChIJvTwt8jcEdkgRmDBC31YGcog
M&C Saatchi Sport and Entertainment,cate.tahany@mcsaatchi.com,ChIJDxkwVNQEdkgRWTGySmyvg2s
Hannah Sheppard Literary Agency,rights@hs-la.com,ChIJw5G1HfcZbIARk1gQq5sv874
Prop & Snap,propandsnap@gmail.com,ChIJbzqskuYR30cRN8paWY_NamE
"So, What If…",jonathan@sowhatif.co.uk,ChIJVVXxux4O30cRB0p6F35_4wQ
18 Hours Ltd,office@18hours.org.uk,ChIJ8XIRCbga30cRN0vw9w75nOI
Nine To Five Recruitment,bexhill@ninetofive.co.uk,ChIJM2fs7vtz30cRq5aaYcGdetU
FTB Group Ltd,bookings@ftbgroup.co.uk,ChIJaQttGx0b30cR4wfkXzEsI4k
Alexander James Magician,hello@alexanderjamesmagic.com,ChIJ35BpUE0S30cRSfEqNbjc7a4
Entertainers4u,entertainers4u@hotmail.com,ChIJSb3aPgI730cRfELaHGFsUD4
Lawless Rose Productions & Entertainment,info@lawlessroseproductions.com,ChIJ5YoiE0VD30cR9yRwH0SGwQs
Tracing Agents,info@tracing-agents.co.uk,ChIJD-7JCN5c30cRCfLKURz0TF8
Mark Summers Casting Directors London,mark@marksummers.com,ChIJLzhdl5MPdkgR1Q0mh-uKzbA
Gaming Parties UK,info@gamingparties.co.uk,ChIJx_ddQHEQdkgRD57XYEeMMgU
Future Agency,info@futureagency.com,ChIJm1FUXTIbdkgRmRbuvCQjPCk
"Premium Fun Casino, Casino Hire",info@premiumfuncasino.co.uk,ChIJqWr_2poadkgRdctEZZfsG5I
North Laine Brewhouse,hello@northlaine.pub,ChIJeQOMFHWFdUgR4tqPDTx17IE
Laine Brew Co,marketing@laine.co.uk,ChIJwb2NLhoddkgRMBrAHqS7lGk
